vienapinet,Bajunya cantik. Warna pun keren2. Memamg kain tipis. Boleh lah buat jalan2 sore. Udah bgus dgan harga segitu. Mntap lah,1
v*****3,"Tampilan:menarik
Warna:siipp

Sesuai dengan harga, bagus... Semoga tetep amanah dan selalu memberikan yang terbaik",1
a*****o,"Produk bagus dan sesuai deskripsi, mantab sekali, pengiriman cepat sekali",1
s*****n,"Makasi paket nya dh Dateng,,,model sesuai dengan gambar,,tapi syang baju nya tipis,,,tp gpp lah dngan harga segt,,,yg penting anak suka,,,mas kurir baik dan sopan,,,👍",1
leny_78,"Pengiriman cepat, kualitas baju lumayanlah dgn harga yg super murah...terimakasih ya reseller, mudah2an anak saya suka",1
anggirafli29,"Bagus bgt, realpict, pengiriman cepat, pengemasan rapih, kurir ramah, makasih ya kak",1
deviatrisna541,Lihat harga murah udah kakakku nyinyir bakal panas eh tahu bahan lembut dan dari kaos aku kira rompi ternyata nyatu jadi makin seneng teris ada pitanya dan pitanya tinggal diikat sendiri😭😭😭😭,1
v*****q,"Tampilan:bagus sesuai harga
Warna:hitam, coksu

Sesuai pesanan
 saya kira agak tebal ternyata tipis tpi ok lah sesuai harga",1
ayupermatasari447,"Tampilan:okee bgt
Warna:item

pengiriman cepat customer aku allhamdullilah pada suka semua, terimakasih.
Bahannya adem bgt cakep bgt 
Sukses terus ya",1
d*****9,"Brg'y dtg cpt, bhn tipis nerawang. Brg sesuai model dan psnan, trmksh Shopee trmksh toko'y amanah. Sukses dan lncr trs yaa.",0
taniainora,Bajunya cantik banget untuk harga semurah itu cumA 15 ribuan. Gk bakalan dpt kalau Beli offline hrga Segitu,1
cristinnasantikabamen,"Barangnya sesuai gambar, harganya aman di kantong
Harganya murah tapi kualitas nya tak semurah harganya, insyaallah berkah shopee 🥳 terimakasih kang kurir dan semua yang sudah bekerja maksimal menyelesaikan pengirman paketnya kalian hebat....👍🥳",1
haurahafizoh,"Alhamdulillah barang pesanan sudah datang, packingan rapi dan sesuai foto/gambar nya🙏",1
y*****s,"Alhamdulillah barangnya sudah sampai dan sesuai, adik aku suka sama bajunya, terima kasih.",1
roiha.mwrdh,"Tampilan:keren
Warna:hitam coklat

Lumayan untuk harga sgtu🥰",1
nasyaristianputri,"Harga terjangkau, ukuran pas untuk anak kelas 4 sd. Bahan jg lumayan.. model jg bagus korean style. Mksh seller. Packing aman",1
linaher09,"Warna:kopi
Tampilan:bahan tipis

Lumayanlah harga segitu mah, tdnya buat sendiri tp jd tdk PD ya diibadahkan aja biar jd manfaat",1
kamang0213,"Tampilan:bagus
Warna:hitam

Bagus banget bahan nya jg alus suka sesuai harapan barang nya cepet sampe nya pokonya bagus mantul",1
l*****y,"Tampilan:lumyan
Warna:coklat sw mido

Lumyan lah dengan harga segitu tapi di saya kekecilan😂",1
nengwisah,"Alhamdulillah paket dah nyampe sesuai pesanan  baju nya bagus realpict pokoknya puas belanja disini,terimakasih",1
fitrirhy28,"Warna:sesuai
Tampilan:baik

Pas untuk ukuran umumnya kebanyakan orang deh kayaknya .. lumayanlah",1
s*****h,"Baju seharga 1 porsi soto, murah meriah. Kjalitas ya sesuai hargalah ya. Mungkin kalo yg wanra gelap jadi ga keliatan tipisnya sih ya.",1
firzq7a2r1,Pengiriman nya cepat sampaii nya harganya juga murah kualitas nya juga baguss,1
ddhea0,bahan bagus sesuai dengan harga ya jelas kinda tipis but still good lah,1
d3sinurma,"Tampilan:kualitas sesuai harga
Warna:sesuai

Kirain bahannya flanel gitu, tapi ITS oke masih bagus dengan harga segitu. Thanks ya",1
farida6687,"Bagus, bahanx adem, cocok buat anak remaja, bisa ganti"" ,hargax juga murah tpi ga murahan....",1
l*****9,"Tampilan:Model bagus
Warna:coklat

model bagus, bhn agak tipis sesuai lah dg harga segitu, sayang pas di pake di aku kekecilan",1
f*****5,"Alhamdulillah pesanan sudah sampai dengan selamat, Baju nya bagus dan sesuai deskripsi, pengiriman nya cepat, semoga sukses selalu",1
a*****0,"Tampilan:kurang menarik
Warna:baik

Wortitlah, harga segitu dengan barangnya.
Bahan tipis, digosok mengkerut, kain tipis.
Gak lagi beli barang cuma lihat harga.
Jadi pelajaran saja.
Ada harga ada kualitas.",1
ajanina060,Bagus blouse nya enak bahan nya adem ok pokonya trimakasih,1
